Q_m3_s,D_m,L_m,rho_kg_m3,mu_Pa_s,epsilon_m,n_bend,zeta_bend,extra_zeta,velocity_m_s,Re,relative_roughness,friction_factor,sum_zeta,dp_friction_Pa,dp_local_Pa,dp_phy_Pa,systematic_error_ratio,random_noise_ratio,dp_obs_Pa,error_Pa,relative_error
0.006375937647460337,0.06976427985517969,100.0,1000.0,0.001,4.446827601243109e-05,4,0.9,0.0,1.6679689000828797,116364.64913511825,0.0006374075114763694,0.0202851675210593,5.300000000000001,40447.47217736372,7372.618666855784,47820.09084421951,0.013145331083031689,-0.01621961924843618,47673.07810486855,-147.01273935095378,-0.003074288165404535
0.0011607739138255386,0.03153731541539959,100.0,1000.0,0.001,3.6450532742708406e-05,2,0.9,0.0,1.4859640920328852,46863.31826639897,0.0011557906011527444,0.024361113999587177,3.5,85282.32988652236,3864.1562449194544,89146.48613144182,0.020864453606336417,-0.016300541374958993,89553.34286988142,406.85673843960103,0.004563912231377377
0.008625518349643896,0.07911329123964546,100.0,1000.0,0.001,4.465934667021079e-05,3,0.9,0.0,1.7546739055898672,138818.02772353732,0.0005644986571843061,0.019605992598133535,4.4,38150.674583839114,6773.537132907597,44924.21171674671,0.08772177327188782,0.008468679504811194,49245.49198241686,4321.280265670153,0.09619045277669902
0.006539002220511802,0.03667841618660553,100.0,1000.0,0.001,2.459328715880337e-05,2,0.9,0.0,6.1887146018397425,226992.2498264008,0.0006705111538535983,0.01931692052170441,3.5,1008551.8578144698,67025.32974029279,1075577.1875547627,-0.014532583902608052,-0.06696480856302293,987920.4513735326,-87656.73618123005,-0.08149739246563095
0.006866664156588086,0.04131624201365129,100.0,1000.0,0.001,3.8072812538342054e-05,5,0.9,0.0,5.1217019315883014,211609.47652728757,0.0009214974712792713,0.0205280142157372,6.2,651665.5034169649,81318.67509570955,732984.1785126744,0.02328127996419324,-0.06037212413795615,705797.1765656272,-27187.00194704719,-0.03709084417376286
0.006286744553836387,0.05888212311479561,100.0,1000.0,0.001,1.6845545927923882e-05,5,0.9,0.0,2.3087080163012232,135941.62965196418,0.00028608930923027496,0.018292380442141865,6.2,82793.22320659521,16523.41138405394,99316.63459064915,-0.006694819865154598,-0.019680063523434047,96697.1699347737,-2619.4646558754466,-0.026374883388588705
0.0048914720125856,0.03468865550908557,100.0,1000.0,0.001,2.079791307137112e-05,5,0.9,0.0,5.175767470625993,179540.41478367624,0.0005995595034210472,0.019309948798190424,6.2,745612.4869025553,83044.56362096958,828657.0505235249,0.003310674246566399,-0.03544908921170484,802025.3263700122,-26631.724153512623,-0.03213841496513831
0.002586344152717555,0.06128971750599879,100.0,1000.0,0.001,2.2971309376612877e-05,0,0.9,0.0,0.8766398187723287,53729.006847066004,0.00037479874783832276,0.021579745426883304,1.7,13529.167958951413,653.2227660786041,14182.390725030018,0.0389733618104946,0.010998656640834588,14891.113416025179,708.7226909951605,0.049972018451329224
0.0008049523170883587,0.033742884317846264,100.0,1000.0,0.001,2.2618121922363277e-05,2,0.9,0.0,0.900152034572381,30373.725971049804,0.0006703078998614468,0.02481558064830545,3.5,29795.040335717364,1417.978949353395,31213.019285070757,0.008972062395218874,-0.03178084264324239,30501.08838732026,-711.9308977504988,-0.022808780248023512
0.009174793179762677,0.023971316312692836,100.0,1000.0,0.001,3.268720205914009e-05,5,0.9,0.0,20.329309903656934,487320.3181193195,0.00136359645973351,0.021679834673840832,6.2,18688711.527800184,1281170.6075926642,19969882.13539285,0.11996276818120953,-0.04943062954673521,21378400.630680487,1408518.4952876382,0.0705321386344742
0.0067266673203013605,0.03888067284790868,100.0,1000.0,0.001,2.5825276042426572e-05,5,0.9,0.0,5.665555836266119,220280.62297142262,0.0006642188560740318,0.019325041856654884,6.2,797703.915335914,99505.42109493216,897209.3364308461,0.008000783681621833,0.051297706912254395,950412.4958279287,53203.15939708252,0.05929849059387629
0.0030163615817314984,0.04753111115524393,100.0,1000.0,0.001,1.986510030775934e-05,4,0.9,0.0,1.6999556260452569,80800.77982053939,0.0004179388999107734,0.020330275180468496,5.300000000000001,61803.12917751638,7658.100195885742,69461.22937340212,0.03965167992916272,-0.007902170517028748,71666.58932917134,2205.3599557692214,0.031749509412133885
0.007596631210696449,0.052338637380037425,100.0,1000.0,0.001,2.713735309178319e-05,4,0.9,0.0,3.530907485720497,184802.8865175848,0.0005184955980939178,0.018862570880345375,5.300000000000001,224657.62048420642,33038.36533270017,257695.98581690658,0.032884408206134016,0.0023634871640773347,266779.2269623044,9083.241145397798,0.03524789537021138
0.0025835472119941916,0.043964030308423836,100.0,1000.0,0.001,4.990150425980441e-05,4,0.9,0.0,1.7018901461081324,74821.9499651058,0.0011350529946805835,0.023026562600723107,5.300000000000001,75851.58576707679,7675.539683962896,83527.12545103968,0.050861783210405825,-0.04986618651747099,83610.2847809091,83.15932986942062,0.0009955966929349838
0.007679930496570508,0.04961095009337786,100.0,1000.0,0.001,4.444411638666663e-05,1,0.9,0.0,3.9729428681120162,197101.47035374676,0.0008958529579258974,0.02050427278713201,2.6,326183.11120868317,20519.557543266776,346702.66875194997,0.03027598845223027,-0.019053395358381395,350593.5717279046,3890.9029759546393,0.011222593093848966
0.00802475396144816,0.057646762502185395,100.0,1000.0,0.001,2.6886398671987363e-05,0,0.9,0.0,3.0746239132213025,177242.11450900827,0.00046639910907343837,0.01866787167476064,1.7,153064.29323682966,8035.315376589433,161099.60861341908,0.015943917902406186,0.0038822906398453135,164293.6030498638,3193.9944364447147,0.019826208542251325
0.0061609400694307166,0.04308603870047001,100.0,1000.0,0.001,2.8721995511387096e-05,2,0.9,0.0,4.225557039079658,182062.5141168296,0.0006666195449310076,0.019604253007013458,3.5,406210.9935204457,31246.831508402385,437457.8250288481,-0.014148958279606275,-0.040284775209780604,413645.36236838094,-23812.462660467136,-0.05443373348938684
0.008677407171227731,0.07826470265681709,100.0,1000.0,0.001,1.0459240877712786e-05,5,0.9,0.0,1.8037162411620862,141167.31529182245,0.00013363931022105217,0.017351725201515483,6.2,36064.7692223971,10085.516063758843,46150.285286155944,0.0701543505096913,0.01314943064209852,49994.778551726544,3844.4932655705998,0.0833037811517898
0.008905490276226535,0.0268731045790212,100.0,1000.0,0.001,4.003511198366439e-05,5,0.9,0.0,15.701179115430216,421939.4283828998,0.001489783655845937,0.02219888449439824,6.2,10182345.977701545,764233.7794059482,10946579.757107493,0.11740388446409863,-0.021022354147158175,12001627.865833955,1055048.1087264623,0.09638153031694044
0.0032882512221505482,0.04041052838186271,100.0,1000.0,0.001,1.632631017378679e-05,0,0.9,0.0,2.5638112611078667,103604.96773273867,0.00040401130169618026,0.019561851513395328,1.7,159095.3677605511,5587.158955195983,164682.52671574708,0.03047372229395219,-0.010209281242764687,168019.72607053892,3337.199354791839,0.02026444105118733
0.008820602933592844,0.07722895565126481,100.0,1000.0,0.001,2.053556203004363e-05,4,0.9,0.0,1.8829902315017377,145421.36908041255,0.00026590495568493827,0.018016216625449718,5.300000000000001,41357.051762493364,9395.978361617066,50753.03012411043,0.07737328663618107,-0.021059731428028895,53611.11368798553,2858.0835638751014,0.056313555208152136
0.00532297590874109,0.06571773194312387,100.0,1000.0,0.001,1.4256432911908199e-05,5,0.9,0.0,1.569276553514155,103129.29588847252,0.00021693434162101919,0.01871881629184738,6.2,35072.343975876654,7634.1495943687205,42706.49357024537,-0.007129092123398399,0.06482973645781283,45170.685766512055,2464.192196266682,0.05770064433441436
0.006570020201227048,0.03790668748691797,100.0,1000.0,0.001,3.4358808457526895e-05,1,0.9,0.0,5.821637425626665,220678.99055537567,0.0009064049310397937,0.02041767639158917,2.6,912747.7971183235,44058.901010094196,956806.6981284177,-0.01110136793409023,-0.0004724028658276873,945732.8367044531,-11073.861423964612,-0.011573770799917973
0.002034715839654957,0.04243483115546888,100.0,1000.0,0.001,4.813998990614011e-05,4,0.9,0.0,1.4386956404166438,61050.80658518945,0.001134445185601639,0.023530385461408877,5.300000000000001,57387.119023257175,5485.0896362477215,62872.2086595049,0.044201908705806175,-0.03701988251345652,63323.75850886833,451.5498493634368,0.007182026192349653
0.006189973552372175,0.07510960966374214,100.0,1000.0,0.001,2.954422832115792e-05,0,0.9,0.0,1.397036979612136,104930.90222448081,0.00039334818079103776,0.01948059529907412,1.7,25310.0222882121,1658.9554740432297,26968.97776225533,-0.021559855989818265,0.028789071923611617,27163.942326012348,194.96456375701746,0.00722921593379345
0.008847857839320251,0.07574591697587703,100.0,1000.0,0.001,4.326662117444718e-05,2,0.9,0.0,1.9634950002022136,148726.72926786653,0.0005712073059756659,0.019503761987781407,3.5,49635.084404201865,6746.797077683408,56381.88148188527,0.0843001246881714,-0.04272952774898578,58725.70995164165,2343.8284697563795,0.0415705969391855
0.0027882801282487144,0.034367138620283524,100.0,1000.0,0.001,3.26942777475564e-05,0,0.9,0.0,3.005797874007552,103300.67220057105,0.0009513238244472352,0.021731589095628973,1.7,285652.257288833,7679.597730480071,293331.85501931305,0.0432011380457783,0.00731022582516644,308148.44708313275,14816.592063819699,0.05051136387094463
0.0051169094015078315,0.025139207124072728,100.0,1000.0,0.001,1.2768500738735345e-05,4,0.9,0.0,10.308956186087288,259158.98479503914,0.0005079118317342841,0.018301561650376497,5.300000000000001,3868440.888109252,281627.63076366857,4150068.5188729204,-0.010307099496984336,-0.06858845433579215,3822646.5646324707,-327421.9542404497,-0.07889555383277654
0.0017197189127477466,0.06595006575841926,100.0,1000.0,0.001,2.9011295123949256e-05,4,0.9,0.0,0.5034277142754806,33201.09086107865,0.000439897895329174,0.023829417383167163,5.300000000000001,4578.702604516815,671.6145782766828,5250.3171827934975,0.03296508622617424,-0.04648651171144507,5179.325410232319,-70.99177256117855,-0.013521425485270678
0.005512900980473414,0.02990761753844766,100.0,1000.0,0.001,3.426375669930516e-05,1,0.9,0.0,7.847415974330788,234697.5156253898,0.0011456531652933395,0.021318872129350075,2.6,2194854.619900729,80056.51871643665,2274911.138617166,-0.012450361101500964,0.006890143255419324,2262262.1371059767,-12649.001511189155,-0.005560217846081678
0.007675019368040152,0.07573480958013061,100.0,1000.0,0.001,3.759470528398486e-05,5,0.9,0.0,1.7037211827583643,129030.99935383961,0.0004963992844559552,0.019446778413157888,6.2,37266.549072114154,8998.264192596635,46264.813264710785,0.05539479421518614,0.02584633029983937,50023.418719813555,3758.60545510277,0.08124112451502545
0.0099539188882785,0.03870297747805369,100.0,1000.0,0.001,3.5995122305578144e-05,3,0.9,0.0,8.460878560732743,327461.1923805867,0.000930034965035674,0.02015352770607557,4.4,1863835.7050454984,157490.22524282735,2021325.9302883258,0.1184971347548617,0.005997889841648968,2272970.9516971363,251645.0214088105,0.12449502459651096
0.004789118343215732,0.07397684507857673,100.0,1000.0,0.001,1.991622454664032e-05,0,0.9,0.0,1.1142280206757584,82427.07366773978,0.0002692224104107941,0.019664960266427004,1.7,16501.196028544695,1055.2784697501656,17556.47449829486,-0.008350439803609767,-0.004047689883588419,17338.807050615014,-217.6674476798471,-0.012398129687198169
0.006088932825343717,0.04028513372884732,100.0,1000.0,0.001,1.920458930386308e-05,1,0.9,0.0,4.777070846740259,192444.93789310922,0.00047671653352638835,0.018577973407746043,2.6,526195.2167630116,29666.527637208408,555861.7444002201,-0.02717401874725004,-0.01053862934562511,534898.7260453629,-20963.018354857224,-0.03771264809287517
0.007224488992210313,0.020431450339105612,100.0,1000.0,0.001,1.2354950675052937e-05,0,0.9,0.0,22.03529451741797,450213.0256401914,0.0006047025771540884,0.018288018973119123,1.7,21730773.773845457,412721.07379894785,22143494.847644404,-0.025787723083640836,-0.05174826966285996,20426576.99175527,-1716917.855889134,-0.07753599274650079
0.008666536302410592,0.07432520078036768,100.0,1000.0,0.001,1.2834293995546138e-05,1,0.9,0.0,1.9974848635535638,148463.46353936396,0.0001726775556714836,0.017436871911944197,2.6,46802.54662832286,5186.929514163279,51989.476142486135,0.031205714714651268,-0.025194547293814804,52301.99358770019,312.51744521405635,0.006011167420836254
0.005111437741929662,0.036708635837872816,100.0,1000.0,0.001,3.1569357255790186e-05,5,0.9,0.0,4.829661608055551,177290.28919026643,0.0008599981049478182,0.020490932353711026,6.2,651023.8273740596,72309.45686980976,723333.2842438694,0.006419036004191379,-0.016122356983592562,716314.5492117667,-7018.735032102675,-0.009703320979401154
0.005924909386590202,0.07613085443484026,100.0,1000.0,0.001,2.890684105247177e-05,3,0.9,0.0,1.3015786716231785,99090.29638483694,0.00037969941710312585,0.019576656263440958,4.4,21781.544034222825,3727.035484533588,25508.579518756414,-0.007964222866548867,0.036999277917662055,26249.222529359206,740.643010602791,0.029035055051113194
0.002308894186437838,0.0684498198659986,100.0,1000.0,0.001,1.3877232569152934e-05,3,0.9,0.0,0.6274361392757498,42947.89071084269,0.0002027358522830275,0.02198928038386526,4.4,6323.35801270329,866.087439512368,7189.445452215658,0.037186409256739494,0.01202664013489615,7543.259986354018,353.8145341383597,0.04921304939163568
0.004405471622472511,0.041257853995373225,100.0,1000.0,0.001,4.455346993478413e-05,0,0.9,0.0,3.2952567436379034,135955.22160628164,0.001079878510883782,0.021719915420585427,1.7,285824.86983388395,9229.909455517418,295054.77928940137,0.0161790133533034,-0.06170640543769569,281621.70466631895,-13433.074623082415,-0.04552739208439232
0.009849569507976679,0.0604018728375981,100.0,1000.0,0.001,1.3936714846078356e-05,3,0.9,0.0,3.4373721868614844,207623.71772630385,0.00023073315762161647,0.01699307566660468,4.4,166205.2385817469,25994.160612219588,192199.3991939665,0.08557924541429565,0.011342938928817827,210827.78479327977,18628.385599313275,0.09692218434311346
0.008105628853186138,0.06369281530647096,100.0,1000.0,0.001,1.4370761289792162e-05,1,0.9,0.0,2.5439931716467483,162034.0872226196,0.00022562609645443234,0.01752279415902806,2.6,89025.57769274453,8413.471634600866,97439.04932734539,0.013966499278168818,-0.01347787981457108,97486.65994336117,47.61061601577967,0.0004886194635975187
0.004761828704414753,0.031412534506448694,100.0,1000.0,0.001,2.6875265593376172e-05,2,0.9,0.0,6.144378062671832,193010.4879143453,0.0008555586492983855,0.020360676371808818,3.5,1223531.3074561215,66068.418109825,1289599.7255659467,0.0012739331894488209,-0.023692270010708557,1260689.0445536054,-28910.681012341287,-0.02241833682125956
0.00880761656367051,0.04775768410405804,100.0,1000.0,0.001,1.3015395534971576e-05,4,0.9,0.0,4.916793865539449,234814.68823520344,0.0002725298719806566,0.017025546674094668,5.300000000000001,430915.19994705054,64063.38407794686,494978.5840249974,0.06869361850188405,0.02140867010943038,539577.2872592375,44598.70323424006,0.09010228861131442
0.006695376492985959,0.025874523692096023,100.0,1000.0,0.001,3.16235175240122e-05,0,0.9,0.0,12.733283075694747,329467.634620229,0.001222187426533086,0.02135039943245438,1.7,6689357.905935147,137816.02320290814,6827173.929138055,-0.018571466872317394,0.036084983287358284,6946741.751814353,119567.82267629821,0.017513516415040842
0.009300486338577212,0.07813977543708507,100.0,1000.0,0.001,4.394782937657222e-05,1,0.9,0.0,1.939418170495088,151545.70032108852,0.0005624258468973616,0.019427783994860632,2.6,46758.872685701484,4889.745692060468,51648.61837776195,0.08779125772470248,0.03259480416906695,57866.392146514874,6217.7737687529225,0.12038606189376932
0.005072904970724875,0.044384843477148314,100.0,1000.0,0.001,4.458601576120862e-05,0,0.9,0.0,3.2786681373027395,145523.1720876955,0.0010045324545115018,0.021341565102342263,1.7,258438.07504469538,9137.215041379584,267575.29008607497,-0.000201767386419114,-0.029372613312792353,259661.91659136745,-7913.373494707514,-0.029574380699211426
0.000520476094338551,0.02987822728409161,100.0,1000.0,0.001,2.5616870303512532e-05,3,0.9,0.0,0.7423372477219401,22179.721008883145,0.0008573758429487548,0.026789051525547912,4.4,24704.44035681874,1212.342096581847,25916.78245340059,0.0005982240547599124,-0.010822433154792512,25651.803850396966,-264.978603003623,-0.01022420910003258
0.007117619284201545,0.03711495373681521,100.0,1000.0,0.001,3.922021269661864e-05,4,0.9,0.0,6.578805180858131,244172.04993106978,0.001056722661564715,0.02093435448467025,5.300000000000001,1220603.767690122,114693.79566036735,1335297.5633504894,0.025833794330718238,0.01159422009912474,1385275.0998197058,49977.53646921646,0.03742801442984311
0.005123378410716129,0.05971227871704471,100.0,1000.0,0.001,1.7595914690705485e-05,1,0.9,0.0,1.8295288519207713,109245.33672676791,0.00029467833197400285,0.018917206072998606,2.6,53020.26326088196,4351.328566013696,57371.59182689566,-0.015382997705213324,0.03414407944928258,58447.94495094743,1076.3531240517696,0.018761081744069333
0.006002212762754434,0.07812256189814953,100.0,1000.0,0.001,3.1687808054970975e-05,5,0.9,0.0,1.252185155538085,97823.91232146804,0.00040561660146633716,0.019724733916895578,6.2,19794.374509943267,4860.699757624809,24655.074267568074,0.0038239972295467176,-0.01677109832458515,24335.86252852019,-319.2117390478852,-0.012947101095038462
0.0009763522040075589,0.03881628858618376,100.0,1000.0,0.001,2.90715406843574e-05,4,0.9,0.0,0.8250658533725231,32025.994267113838,0.0007489520957113118,0.024763689894574024,5.300000000000001,21714.437328385404,1803.9442053635244,23518.38153374893,0.014421950413270908,-0.0064980641832336,23704.738513336968,186.3569795880394,0.007923886230037416
0.009627399581107279,0.029445963676368994,100.0,1000.0,0.001,1.3204458609623477e-05,1,0.9,0.0,14.137335741450928,416287.4747233972,0.00044843017381768804,0.017405535471350316,2.6,5906997.199355512,259823.5404264576,6166820.739781969,0.05731828928036953,-0.03872172409021099,6281502.423685346,114681.68390337657,0.018596565190158454
0.0011456282020696938,0.02411127996222754,100.0,1000.0,0.001,4.447276807880518e-05,3,0.9,0.0,2.509072920315267,60496.95962736523,0.0018444797683273438,0.02546464843487005,4.4,332440.5481491666,13849.98322281064,346290.5313719773,0.021661597109499976,-0.04186723184282348,339293.5113834666,-6997.0199885106995,-0.02020563473332357
0.008957729484229657,0.02719319683682745,100.0,1000.0,0.001,1.9848613911544996e-05,4,0.9,0.0,15.4236630514635,419418.70530334965,0.0007299110152677686,0.01901756857847212,5.300000000000001,8318399.749020411,630406.862101463,8948806.611121874,0.08390179794888536,0.028438403783796935,9954117.351082068,1005310.7399601936,0.11234020173268244
0.0012788423522013172,0.022384499737343865,100.0,1000.0,0.001,3.62949265789009e-05,4,0.9,0.0,3.2496182372045688,72741.0785771735,0.0016214312137764863,0.024494979186583544,5.300000000000001,577782.4856422627,27984.049522067206,605766.5351643299,0.02523007564842536,0.04746840099997881,649804.8394753587,44038.3043110288,0.07269847664840426
0.00937970944849606,0.05136696293191753,100.0,1000.0,0.001,1.8170367976941456e-05,5,0.9,0.0,4.526179012929388,232496.06958036698,0.00035373646678361556,0.017560713200138925,6.2,350180.306642491,63507.51901695559,413687.8256594466,0.1067288920259345,-0.002520354255311685,456797.62906492583,43109.80340547924,0.10420853777062275
0.003023337869047861,0.038851031767734565,100.0,1000.0,0.001,1.523513128509826e-05,5,0.9,0.0,2.5503024540512937,99081.88165967823,0.0003921422570236835,0.01963115575809418,6.2,164322.37146412925,20162.53208213416,184484.9035462634,0.0394541924064265,0.03512365142622085,198243.3898724176,13758.486326154205,0.07457784383264715
0.0035036833645826133,0.03799982478792573,100.0,1000.0,0.001,4.007457969657609e-05,0,0.9,0.0,3.089383206726258,117396.02055835795,0.0010545990651333109,0.021863709053810403,1.7,274571.7252604616,8112.645308301885,282684.3705687635,0.036337095639815395,0.012657260876667195,296534.3094020471,13849.938833283552,0.048994356516482845
0.006401012927184382,0.020558927413054782,100.0,1000.0,0.001,3.2519745825557846e-05,0,0.9,0.0,19.282259200499205,396422.5672627709,0.0015817822190912559,0.022544955560703007,1.7,20386128.990096413,316034.69189395074,20702163.681990363,-0.022173769945144185,-0.022579191411179353,19775680.550737962,-926483.1312524006,-0.044752961356323596
0.0025249659665368836,0.02439564326597798,100.0,1000.0,0.001,2.0608016590016053e-05,2,0.9,0.0,5.401832322106407,131781.1743127374,0.0008447416764269492,0.020884762067504798,3.5,1249020.1950487727,51064.636763268616,1300084.8318120413,0.04257539980576096,0.012648846192794489,1371881.0363830202,71796.20457097888,0.05522424599855554
0.008853067303603157,0.07285185042118637,100.0,1000.0,0.001,2.478108354955536e-05,1,0.9,0.0,2.1238444701221644,154725.99965520372,0.0003401572287633845,0.018273481511802015,2.6,56571.296934080994,5863.929933249047,62435.22686733004,0.05139067128482866,0.05383127982630893,69004.78325637704,6569.556389046993,0.1052219511111377
0.005660570641485075,0.046291074380462593,100.0,1000.0,0.001,2.2100685719155596e-05,5,0.9,0.0,3.3633790300495656,155694.42884971257,0.0004774286623272523,0.018967638246329074,6.2,231759.54317619893,35068.187349309184,266827.7305255081,-0.005439010110752554,-0.001253911368848304,265041.87347652076,-1785.8570489873528,-0.00669292147960097
0.006844700435269543,0.0517364415561362,100.0,1000.0,0.001,3.2184091299587115e-05,5,0.9,0.0,3.2559029793790666,168448.8342050948,0.0006220777914280407,0.019520259127019806,6.2,199987.07966553196,32862.8030545014,232849.88272003335,0.017833579599018684,0.05476252795349022,249753.877849566,16903.995129532646,0.07259610755250899
0.008842206167249126,0.02621519011509269,100.0,1000.0,0.001,2.057863685948511e-05,0,0.9,0.0,16.381917415404715,429455.0794945825,0.000784989037620502,0.019279293124559078,1.7,9868191.384621419,228112.13547436922,10096303.520095788,0.03709954052688544,-0.09169107864314106,9545130.781645194,-551172.7384505942,-0.05459153811625555
0.0019767551428624096,0.06454500103885992,100.0,1000.0,0.001,2.1270250858315774e-05,1,0.9,0.0,0.604140251088362,38994.23313411542,0.00032954141321509656,0.022789448545965273,2.6,6443.424617754415,474.48107588064187,6917.905693635056,0.035093210824899454,0.028766587653132836,7359.681757120623,441.77606348556674,0.06385979847803228
0.002434174467110803,0.06305673122832788,100.0,1000.0,0.001,3.536951835540319e-05,2,0.9,0.0,0.7794691185018859,49150.774706155076,0.0005609158239955457,0.022504596351381568,3.5,10841.955132505223,1063.2511867216876,11905.20631922691,0.0434351901260703,0.003046647388335993,12458.582184932699,553.3758657057879,0.04648183751440626
0.002885651894663994,0.05032454348587923,100.0,1000.0,0.001,4.632636184874288e-05,0,0.9,0.0,1.4507559833252368,73008.63257025037,0.0009205520535271578,0.022407105515035445,1.7,46855.940599930465,1788.9889846808785,48644.929584611345,0.04611775354812189,-0.010465257266305362,50379.24275575593,1734.3131711445822,0.03565249628181651
0.0045239698393554,0.025537908062764007,100.0,1000.0,0.001,2.1067208958890067e-05,0,0.9,0.0,8.832002456908302,225550.86675463006,0.000824938710998317,0.020040192495802845,1.7,3060588.459956903,66303.62728900913,3126892.0872459123,-0.0009460631815251886,0.0032116271787425805,3133976.2613819605,7084.174136048183,0.00226556399721736
0.0017427867766661713,0.04001339231630529,100.0,1000.0,0.001,4.919191815315344e-05,1,0.9,0.0,1.3859374503138548,55456.058925268146,0.0012293863455588078,0.024061106041455466,2.6,57752.05997212965,2497.0694010372094,60249.12937316686,0.03774497734407718,-0.06956491201103125,58332.00601277183,-1917.1233603950313,-0.03181993466695404
0.005740964000700717,0.06447385450087585,100.0,1000.0,0.001,2.7107476759227173e-05,0,0.9,0.0,1.75844047900062,113373.43559153641,0.0004204413861879303,0.019402310077893236,1.7,46525.93993254006,2628.295980459741,49154.2359129998,-0.02223454772600695,-0.007688516074312918,47683.39057571913,-1470.845337280669,-0.029923063800319904
0.00947798392094307,0.026712432835360102,100.0,1000.0,0.001,3.764078495023506e-05,1,0.9,0.0,16.91216471739839,451765.06411405135,0.0014091110750649692,0.021879875249106787,2.6,11713853.879821613,371827.71005693957,12085681.589878554,0.08694450687680129,0.012498940002911126,13287523.425066762,1201841.8351882081,0.09944344687971257
0.00842865268891716,0.05273541735233134,100.0,1000.0,0.001,3.330038265959176e-05,1,0.9,0.0,3.858899805755921,203500.6917773688,0.0006314614415034986,0.01927435461585852,2.6,272128.7751688115,19358.44002412201,291487.2151929335,0.047175719977894034,0.05172629156595307,320315.88711482886,28828.67192189535,0.09890201154384709
0.0008973741526041494,0.0457872027728463,100.0,1000.0,0.001,2.4586060613090242e-05,0,0.9,0.0,0.5449986794163216,24953.965045368568,0.0005369635864209375,0.02549094504892355,1.7,8268.043036144823,252.47002648070435,8520.513062625529,0.011479290662864133,-0.01813945763957766,8463.765022901174,-56.748039724354385,-0.00666016697671348
